Title,Full Reference
large kernel matters-improve semantic segmentation by global convolutional network,"Peng C., Zhang X., Yu G., Luo G., Sun J., Large kernel matters-improve semantic segmentation by global convolutional network, Proceedings of the IEEE conference on computer vision and pattern recognition, pp. 4353-4361, (2017)"
long short-term memory [j],"Hochreiter S., Schmidhuber J., Et al., Long short-Term memory [J], Neural computation, 9, 8, pp. 1735-1780, (1997)"
generalization of back-propagation to recurrent neural networks,"Pineda F.J., Generalization of back-propagation to recurrent neural networks, Phys. Rev. Lett., 59, 19, pp. 2229-2232, (1987)"
graphnorm: a principled approach to accelerating graph neural network training,"Cai T., Luo S., Xu K., GraphNorm: A principled approach to accelerating graph neural network training, 38th International Conference on Machine Learning, pp. 1204-1215, (2021)"
microsoft gated graph neural networks,"Microsoft Gated Graph Neural Networks, (2019)"
mutually reinforced network embedding: an integrated approach to research paper recommendation,"Mei X., Cai X., Xu S., Li W., Pan S., Yang L., Mutually reinforced network embedding: An integrated approach to research paper recommendation, Expert Systems with Applications, (2022)"
hoppity: learning graph transformations to detect and fix bugs in programs,"Dinella E., Dai H., Li Z., Naik M., Song L., Wang K., Hoppity: Learning Graph Transformations to Detect and Fix Bugs in Programs, International Conference on Learning Representations, (2020)"
the application of two-level attention models in deep convolutional neural network for fine-grained image classification,"Xiao T., Xu Y., Yang K., Zhang J., Peng Y., Zhang Z., The application of two-level attention models in deep convolutional neural network for fine-grained image classification, Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition, pp. 842-850, (2015)"
towards robust graph contrastive learning,"Jovanovi N., Meng Z., Faber L., Wattenhofer R., Towards robust graph contrastive learning, (2021)"
rough deep neural architecture for short-term wind speed forecasting,"Khodayar M., Kaynak O., Khodayar M.E., Rough deep neural architecture for short-term wind speed forecasting, Ieee Trans. Ind. Informat., 13, 6, pp. 2770-2779, (2017)"
mining heterogeneous information networks: principles and methodologies,"Sun Y., Han J., Mining heterogeneous information networks: Principles and methodologies, Mining Heterogeneous Information Networks: Principles and Methodologies, (2012)"
imagenet classification with deep convolutional neural networks,"Krizhevsky A., Sutskever I., Hinton G.E., Imagenet classification with deep convolutional neural networks, Advances in Neural Information Processing Systems 25: 26th Annual Conference on Neural Information Processing Systems 2012, Proceedings of a meeting held December 3-6, pp. 1106-1114, (2012)"
convolutional graph neural networks,"Gama F., Marques A.G., Leus G., Ribeiro A., Convolutional Graph Neural Networks, 2019 53rd Asilomar Conference on Signals, Systems, and Computers., pp. 452-456, (2019)"
dgcn: diversified recommendation with graph convolutional networks,"Zheng Y., Gao C., Chen L., Jin D., Li Y., DGCN: Diversified Recommendation with Graph Convolutional Networks, WWW, pp. 401-412, (2021)"
gnnguard: defending graph neural networks against adversarial attacks,"Zhang X., Zitnik M., Gnnguard: Defending graph neural networks against adversarial attacks, NeurIPS, (2020)"
bi-clkt: bi-graph contrastive learning based knowledge tracing,"Song X., Li J., Lei Q., Zhao W., Chen Y., Mian A., Bi-CLKT: Bi-graph contrastive learning based knowledge tracing, Knowl.-Based Syst., 241, (2022)"
poincaré embeddings for learning hierarchical representations,"Nickel M., Kiela D., Poincaré Embeddings for Learning Hierarchical Representations, Proceedings of the Advances in Neural Information Processing Systems, (2017)"
gcc: graph contrastive coding for graph neural network pre-training,"Qiu J., Chen Q., Dong Y., Zhang J., Yang H., Ding M., Wang K., Tang J., GCC: Graph contrastive coding for graph neural network pre-training, KDD, (2020)"
node2vec: scalable feature learning for networks[c],"Grover A., Leskovec J., node2vec: scalable feature learning for networks[C], Proc. of ACM SIGKDD Inte. Conf. on Know. Dis.& Data Min, (2016)"
graph convolutional neural networks with node transition probability-based message passing and dropnode regularization,"Do T.H., Nguyen D.M., Bekoulis G., Munteanu A., Deligiannis N., Graph convolutional neural networks with node transition probability-based message passing and DropNode regularization, Expert Syst. Appl., 174, (2021)"
neural network intelligence,Neural Network Intelligence
auto-tuning streamed applications on intel xeon phi,"Zhang P., Fang J., Tang T., Yang C., Wang Z., Auto-tuning streamed applications on intel xeon phi, 2018 IEEE International Parallel and Distributed Processing Symposium (IPDPS), pp. 515-525, (2018)"
quaternion graph neural networks,"Quoc Nguyen D., Dinh Nguyen T., Phung D., Quaternion Graph Neural Networks, Asian Conference on Machine Learning, (2021)"
improved semantic representations from tree-structured long short-term memory networks,"Tai K.S., Socher R., Manning C.D., Improved semantic representations from tree-structured long short-term memory networks, Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers), pp. 1556-1566, (2015)"
grarep: learning graph representations with global structural information,"Cao S., Lu W., Xu Q., Grarep: Learning graph representations with global structural information, Proceedings of the 24th ACM International On Conference On Information and Knowledge Management, Ser. CIKM '15, pp. 891-900, (2015)"
multi-view self-supervised heterogeneous graph embedding,"Zhao J., Wen Q., Sun S., Ye Y., Zhang C., Multi-view Self-supervised Heterogeneous Graph Embedding, ECML/PKDD, (2021)"
2018. representation learning on graphs with jumping knowledge networks. corr abs/1806 03536,"Xu K., Li C., Tian Y., Sonobe T., Kawarabayashi K., Jegelka S., 2018. Representation Learning on Graphs with Jumping Knowledge Networks. CoRR abs/1806 03536, (2018)"
predicting dynamic embedding trajectory in temporal interaction networks,"Kumar S., Zhang X., Leskovec J., Predicting Dynamic Embedding Trajectory In Temporal Interaction Networks, Proceedings of the 25th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining, pp. 1269-1278, (2019)"
graph convolutional networks with eigenpooling,"Ma Y., Wang S., Aggarwal C.C., Et al., Graph convolutional networks with eigenpooling, In: Proceedings of the 25Th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining., pp. 723-731, (2019)"
learning convolutional neural networks for graphs,"Niepert M., Ahmed M., Kutzkov K., Learning convolutional neural networks for graphs, Proceedings of the 33Rd International Conference on Machine Learning, Volume 48 of Proceedings of Machine Learning Research, pp. 2014-2023, (2016)"
representation learning on graphs with jumping knowledge networks,"Xu K., Li C., Tian Y., Sonobe T., Kawarabayashi K., Jegelka S., Representation learning on graphs with jumping knowledge networks, International Conference on Machine Learning (ICML). 5453-5462, (2018)"
every document owns its structure: inductive text classification via graph neural networks,"Zhang Y., Yu X., Cui Z., Wu S., Wen Z., Wang L., Every Document Owns Its Structure: Inductive Text Classification via Graph Neural Networks, ACL, pp. 334-339, (2020)"
dgcnn: a convolutional neural network over large-scale labeled graphs,"Phan A., Nguyen L., Nguyen Y., Bui L., DGCNN: A convolutional neural network over large-scale labeled graphs, Neural Netw., 108, (2018)"
recurrent neural network regularization,"Zaremba W., Sutskever I., Vinyals O., Recurrent neural network regularization, (2014)"
data augmentation for graph neural networks,"Zhao T., Liu Y., Neves L., Woodford O.J., Jiang M., Shah N., Data augmentation for graph neural networks, AAAI, (2021)"
symmetric graph convolutional autoencoder for unsupervised graph representation learning,"Park J., Lee M., Chang H., Lee K., Choi J., Symmetric graph convolutional autoencoder for unsupervised graph representation learning, 2019 IEEE/CVF International Conference on Computer Vision (ICCV), (2019)"
graph networks as learnable physics engines for inference and control,"Sanchez-Gonzalez A., Heess N., Tobias Springenberg J., Merel J., Riedmiller M.A., Hadsell R., Battaglia P.W., Graph Networks as Learnable Physics Engines for Inference and Control, Proceedings of the 35th International Conference on Machine Learning, ICML 2018, 80, pp. 4467-4476, (2018)"
why do deep neural networks with skip connections and concatenated hidden representations work?,"Oyedotun O.K., Aouada D., Why do Deep Neural Networks with Skip Connections and Concatenated Hidden Representations Work?, International Conference on Neural Information Processing., pp. 380-392, (2020)"
dstyle-gan: generative adversarial network based on writing and photography styles for drug identification in darknet markets,"Zhang Y., Qian Y., Fan Y., Ye Y., Li X., Xiong Q., Shao F., dstyle-gan: Generative adversarial network based on writing and photography styles for drug identification in darknet markets, ACSAC, (2020)"
graph convolutional networks with markov random field reasoning for social spammer detection,"Wu Y., Lian D., Xu Y., Wu L., Chen E., Graph Convolutional Networks with Markov Random Field Reasoning for Social Spammer Detection, The Thirty-Fourth AAAI Conference on Artificial Intelligence, AAAI 2020, pp. 1054-1061, (2020)"
spectral networks and locally connected networks on graphs,"Bruna J., Zaremba W., Szlam A., LeCun Y., Spectral networks and locally connected networks on graphs, 2nd International Conference on Learning Representations, ICLR 2014, Banff, AB, Canada, April 14–16, 2014, Conference Track Proceedings, (2014)"
grid-sphere,"Grid-sphere, (2021)"
dag-gnn: dag structure learning with graph neural networks,"Yu Y., Chen J., Gao T., Yu M., Dag-gnn: Dag structure learning with graph neural networks, Proceedings of the 36th International Conference on Machine Learning, (2019)"
relational graph attention networks,"Busbridge D., Sherburn D., Cavallo P., Hammerla N. Y., Relational graph attention networks, (2019)"
advances in neural information processing systems 1,"Le Cun Y., Galland C.C., Hinton G.E., Advances in Neural Information Processing Systems 1, (1989)"
jointly learning entity and relation representations for entity alignment,"Wu Y., Liu X., Feng Y., Wang Z., Zhao D., Jointly Learning Entity and Relation Representations for Entity Alignment, (2019)"
fundamentals of recurrent neural network (rnn) and long short-term memory (lstm) network,"Sherstinsky A., Fundamentals of Recurrent Neural Network (RNN) and Long Short-Term Memory (LSTM) Network, (2018)"
jointly learning aspect-focused and inter-aspect relations with graph convolutional networks for aspect sentiment analysis,"Liang B., Yin R., Gui L., Du J., Xu R., Jointly learning aspect-focused and inter-aspect relations with graph convolutional networks for aspect sentiment analysis, pp. 150-161, (2020)"
structural deep network embedding,"Wang D., Cui P., Zhu W., Structural deep network embedding, pp. 1225-1234, (2016)"
dynamic compositional neural networks over tree structure,"Liu P., Qiu X., Huang X., Dynamic compositional neural networks over tree structure, Proceedings of the 26th International Joint Conference on Artificial Intelligence (IJCAI'17)., pp. 4054-4060, (2017)"
understanding and resolving performance degradation in deep graph convolutional networks,"Zhou K., Dong Y., Wang K., Sun Lee W., Hooi B., Xu H., Feng J., Understanding and resolving performance degradation in deep graph convolutional networks, Proceedings of the 30th ACM International Conference on Information & Knowledge Management, pp. 2728-2737, (2021)"
dynamic network embedding survey,"Xue G., Zhong M., Li J., Chen J., Zhai C., Kong R., Dynamic network embedding survey, Neurocomputing, 472, pp. 212-223, (2022)"
method name suggestion with hierarchical attention networks,"Xu S., Zhang S., Wang W., Cao X., Guo C., Xu J., Method name suggestion with hierarchical attention networks, Proceedings of the 2019 Acm Sigplan Workshop on Partial Evaluation and Program Manipulation, Acm, pp. 10-21, (2019)"
gated recurrent neural tensor network,"Tjandra A., Sakti S., Manurung R., Gated recurrent neural tensor network, International Joint Conference on Neural Networks, pp. 448-455, (2016)"
semantic segmentation using adversarial networks,"Luc P., Couprie C., Chintala S., Verbeek J., Semantic segmentation using adversarial networks, (2016)"
gated graph recurrent neural networks,"Ruiz L., Gama F., Ribeiro A., Gated graph recurrent neural networks, IEEE Trans Signal Process, 68, pp. 6303-6318, (2020)"
learning graph representations with embedding propagation,"Garcia-Duran A., Niepert M., Learning graph representations with embedding propagation, Adv Neural Inform Proces Sys, 30, (2017)"
how transferable are features in deep neural networks?,"Yosinski J., Clune J., Bengio Y., Lipson H., How transferable are features in deep neural networks?, Advances in Neural Information Processing Systems, pp. 3320-3328, (2014)"
representation learning on networks,"Hamilton W.L., Ying R., Leskovec J., Sosic R., Representation Learning on Networks, (2018)"
g-mixup: graph data augmentation for graph classification,"Han X., Jiang Z., Liu N., Hu X., G-mixup: Graph data augmentation for graph classification, Chaudhuri, K., Jegelka, S., Song, L., Szepesvari, C., Niu, G., Sabato, S. (Eds.) Proceedings of the 39Th International Conference on Machine Learning, Proceedings of Machine Learning Research, Vol. 162, Pp. 8230–8248, PMLR (17–23, (2022)"
rethinking knowledge graph propagation for zero-shot learning,"Kampffmeyer M., Chen Y., Liang X., Wang H., Zhang Y., Xing E.P., Rethinking knowledge graph propagation for zero-shot learning, pp. 11487-11496, (2019)"
graph structured network for image-text matching,"Liu C., Mao Z., Zhang T., Xie H., Wang B., Zhang Y., Graph structured network for image-text matching, Proceedings of the IEEE/CVF conference on computer vision and pattern recognition, pp. 10921-10930, (2020)"
exploring network structure,"Hagberg A., Swart P., S Chult D., Exploring network structure, dynamics, and function using networkx. Technical report, Los Alamos National Lab.(Lanl), (2008)"
flexible and robust multi-network clustering,"Ni J., Tong H., Fan W., Zhang X., Flexible and robust multi-network clustering, pp. 835-844, (2015)"
multi-modal bayesian embeddings for learning social knowledge graphs,"Yang Z., Tang J., Cohen W., Multi-modal Bayesian embeddings for learning social knowledge graphs, pp. 2287-2293, (2016)"
heterogeneous graph structure learning for graph neural networks,"Zhao J., Wang X., Shi C., Hu B., Song G., Ye Y., Heterogeneous graph structure learning for graph neural networks, AAAI, 35, pp. 4697-4705, (2021)"
neutaint: efficient dynamic taint analysis with neural networks,"She D., Chen Y., Shah A., Ray B., Jana S., Neutaint: Efficient dynamic taint analysis with neural networks, In Proc. IEEE Symposium on Security and Privacy, (2020)"
provably powerful graph networks,"Maron H., Ben-Hamu H., Serviansky H., Lipman Y., Provably Powerful Graph Networks, Advances in Neural Information Processing Systems, 32, (2019)"
graph neural networks with learnable structural and positional representations,"Dwivedi V.P., Luu A.T., Laurent T., Et al., Graph neural networks with learnable structural and positional representations, International Conference on Learning Representations, (2022)"
large-scale learnable graph convolutional networks,"Gao H., Wang Z., Ji S., Large-scale learnable graph convolutional networks, Proc. 24th Acm Sigkdd Int. Conf. Knowl. Discovery Data Mining, pp. 1416-1424, (2018)"
graph transformer networks: learning meta-path graphs to improve gnns [j],"Yun S., Jeong M., Yoo S., Et al., Graph Transformer Networks: Learning Meta-path Graphs to Improve GNNs [J], (2021)"
a sword with two edges: propagation studies on both positive and negative information in online social networks,"Wen S., Sayad Haghighi M., Chen C., Yang X., Zhou W., Jia W., A sword with two edges: Propagation studies on both positive and negative information in online social networks, IEEE Transactions on Computers, 64, 3, pp. 640-653, (2014)"
deep modular co-attention networks for visual question answering,"Yu Z., Yu J., Cui Y., Tao D., Tian Q., Deep modular co-attention networks for visual question answering, CVPR, pp. 6281-6290, (2019)"
distilling meta knowledge on heterogeneous graph for illicit drug trafficker detection on social media,"Qian Y., Zhang Y., Ye Y., Zhang C., Distilling Meta Knowledge on Heterogeneous Graph for Illicit Drug Trafficker Detection on Social Media, NeurIPS, (2021)"
adversarial contrastive learning for evidence-aware fake news detection with graph neural networks,"Wu J., Xu W., Liu Q., Wu S., Wang L., Adversarial Contrastive Learning for Evidence-aware Fake News Detection with Graph Neural Networks, (2022)"
adversarially regularized graph autoencoder for graph embedding,"Pan S., Hu R., Long G., Jiang J., Yao L., Zhang C., Adversarially regularized graph autoencoder for graph embedding, Proceedings of the 27Th International Joint Conference on Artificial Intelligence, IJCAI 2018. AAAI Press, (2018)"
dynamic embedding projection-gated convolutional neural networks for text classification,"Tan Z., Chen J., Kang Q., Zhou M., Abusorrah A., Sedraoui K., Dynamic embedding projection-gated convolutional neural networks for text classification, IEEE Trans. Neural Netw. Learn. Syst., (2021)"
comparison of regularization methods for imagenet classification with deep convolutional neural networks,"Smirnov E.A., Timoshenko D.M., Andrianov S.N., Comparison of regularization methods for imagenet classification with deep convolutional neural networks, Aasri Procedia, 6, pp. 89-94, (2014)"
adversarial attacks on neural networks for graph data,"Zugner D., Akbarnejad A., Gunnemann S., Adversarial attacks on neural networks for graph data, KDD, (2018)"
convolutional neural networks on graphs with fast localized spectral filtering,"Defferrard M., Bresson X., Vandergheynst P., Convolutional neural networks on graphs with fast localized spectral filtering, Neural Information Processing Systems (NIPS), pp. 3844-3852, (2016)"
graph clustering with graph neural networks,"Tsitsulin A., Palowitch J., Perozzi B., Graph clustering with graph neural networks, Arxiv Preprint Arxiv, 2006, (2020)"
training robust graph neural networks with topology adaptive edge dropping,"Gao Z., Bhattacharya S., Zhang L., Blum R.S., Ribeiro A., Sadler B.M., Training Robust Graph Neural Networks with Topology Adaptive Edge Dropping, (2021)"
a survey on the expressive power of graph neural networks,"Sato R., A Survey on the Expressive Power of Graph Neural Networks, (2020)"
heterogeneous graph attention network,"Wang X., Ji H., Shi C., Wang B., Ye Y., Cui P., Yu P.S., Heterogeneous graph attention network, The World WideWeb Conference, pp. 2022-2032, (2019)"
inside the atoms: ranking on a network of networks,"Ni J., Tong H., Fan W., Zhang X., Inside the atoms: Ranking on a network of networks, pp. 1356-1365, (2014)"
end-to-end structure-aware convolutional networks for knowledge base completion,"Shang C., Tang Y., Huang J., Bi J., He X., Zhou B., End-to-end structure-aware convolutional networks for knowledge base completion, Proceedings of the AAAI Conference on Artificial Intelligence, 33, pp. 3060-3067"
deep biaffine attention for neural dependency parsing,"Dozat T., Manning C.D., Deep biaffine attention for neural dependency parsing, pp. 1-8, (2017)"
very deep convolutional networks for large-scale image recognition,"Simonyan K., Zisserman A., Very deep convolutional networks for large-scale image recognition, (2014)"
learning to execute programs with instruction pointer attention graph neural networks,"Bieber D., Sutton C., Larochelle H., Tarlow D., Learning to execute programs with instruction pointer attention graph neural networks, Advances in Neural Information Processing Systems, 33, pp. 8626-8637, (2020)"
document modeling with gated recurrent neural network for sentiment classification,"Tang D., Qin B., Liu T., Document modeling with gated recurrent neural network for sentiment classification, Proceedings Afthe 2015 Conference on Empirical Methods in Natural Language Processing (CMNLP'15), pp. 1422-1432, (2015)"
fastgcn: fast learning with graph convolutional networks via importance sampling,"Chen J., Ma T., Xiao C., Fastgcn: fast learning with graph convolutional networks via importance sampling, (2018)"
semantic documents relatedness using concept graph representation,"Ni Y., Xu Q.K., Cao F., Mass Y., Sheinwald D., Zhu H.J., Cao S.S., Semantic documents relatedness using concept graph representation, Proceedings of the Ninth ACM International Conference On Web Search and Data Mining, pp. 635-644, (2016)"
weisfeiler and leman go neural: higher-order graph neural networks,"Morris C., Ritzert M., Fey M., Hamilton W.L., Lenssen J.E., Rattan G., Grohe M., Weisfeiler and Leman Go Neural: Higher-Order Graph Neural Networks, Proceedings of the AAAI Conference on Artificial Intelligence, 33, 1, pp. 4602-4609, (2019)"
segnet: a deep convolutional encoder-decoder architecture for image segmentation,"Badrinarayanan V., Kendall A., Cipolla R., Segnet: A deep convolutional encoder-decoder architecture for image segmentation, IEEE transactions on pattern analysis and machine intelligence, 39, 12, pp. 2481-2495, (2017)"
metric embedding,"Verbeek K., Suri S., Metric Embedding, Hyperbolic Space, and Social Networks, (2016)"
a reduction of a graph to a canonical form and an algebra arising during this reduction,"Weisfeiler B., Lehman A., A reduction of a graph to a canonical form and an algebra arising during this reduction, Nauchno Technicheskaya Informatsia, 2, 9, pp. 12-19, (1968)"
learning graphical state transitions,"Johnson D.D., Learning graphical state transitions, ICLR, (2017)"
variational graph auto-encoders,"Kipf T.N., Welling M., Variational graph auto-encoders, NIPS Workshop on Bayesian Deep Learning, (2016)"
bidirectional recurrent neural networks,"Schuster M., Paliwal K.K., Bidirectional recurrent neural networks, IEEE transactions on Signal Processing, 45, 11, pp. 2673-2681, (1997)"
feastnet: feature-steered graph convolutions for 3d shape analysis,"Verma N., Boyer E., Verbeek J., Feastnet: Feature-steered graph convolutions for 3d shape analysis, Proceedings of the IEEE conference on computer vision and pattern recognition, pp. 2598-2606, (2018)"
multi-graph-view learning for complicated object classification,"Jia W., Pan S., Zhu X., Cai Z., Zhang C., Multi-graph-view learning for complicated object classification, Int Conf Artif Intell IJCAI, pp. 3953-3959, (2015)"
asymmetric transitivity preserving graph embedding,"Ou M., Cui P., Pei J., Zhang Z., Zhu W., Asymmetric transitivity preserving graph embedding, pp. 1105-1114, (2016)"
principal neighbourhood aggregation for graph nets[j],"Corso G., Cavalleri L., Beaini D., Et al., Principal Neighbourhood Aggregation for Graph Nets[J], (2020)"
neural network design,"Hagan M.T., Demuth H.B., Beale M., Neural Network Design, (1997)"
reinforcement subgraph reasoning for fake news detection,"Yang R., Wang X., Jin Y., Li C., Lian J., Xie X., Reinforcement Subgraph Reasoning for Fake News Detection, KDD, pp. 2253-2262, (2022)"
graph u-nets,"Gao H., Ji S., Graph u-nets, international conference on machine learning. PMLR, pp. 2083-2092, (2019)"
gman: a graph multi-attention network for traffic prediction,"Zheng C., Fan X., Wang C., Qi J., Gman: A graph multi-attention network for traffic prediction, Proceedings of the AAAI Conference on Artificial Intelligence, 34, pp. 1234-1241"
a convolutional neural network for modelling sentences,"Nal K., Grefenstette E., Blunsom P., A convolutional neural network for modelling sentences, Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics, pp. 655-665, (2014)"
hecht-nielsen theory of the backpropagation neural network,"Hecht-Nielsen Theory of the backpropagation neural network, International 1989 Joint Conference on Neural Networks, 1, pp. 593-605, (1989)"
gated residual recurrent graph neural networks for traffic prediction,"Chen C., Li K., Teo S.G., Zou X., Wang K., Wang J., Zeng Z., Gated residual recurrent graph neural networks for traffic prediction, Proceedings of the AAAI Conference on Artificial Intelligence, 33, pp. 485-492, (2019)"
source free unsupervised graph domain adaptation,"Mao H., Du L., Zheng Y., Fu Q., Li Z., Chen X., Shi H., Zhang D., Source free unsupervised graph domain adaptation, (2021)"
sail: self-augmented graph contrastive learning,"Yu L., Pei S., Ding L., Zhou J., Li L., Zhang C., Zhang X., SAIL: Self-Augmented Graph Contrastive Learning, AAAI, (2022)"
pointer networks,"Vinyals O., Fortunato M., Jaitly N., Pointer networks, Advances in Neural Information Processing Systems 28: Annual Conference on Neural Information Processing Systems 2015, pp. 2692-2700, (2015)"
inductive representation learning on large graphs,"Hamilton W.L., Ying R., Leskovec J., Inductive representation learning on large graphs, Proceedings of the 31st international conference on neural information processing systems, pp. 1025-1035, (2017)"
mining finegrained semantics via graph neural networks for evidence-based fake news detection,"Xu W., Wu J., Liu Q., Wu S., Wang L., Mining Finegrained Semantics via Graph Neural Networks for Evidence-based Fake News Detection, (2022)"
source code classification using neural networks,"Gilda S., Source code classification using neural networks, 2017 14th International Joint Conference on Computer Science and Software Engineering (JCSSE), pp. 1-6, (2017)"
going deeper with convolutions,"Szegedy C., Liu W., Jia Y., Sermanet P., Reed S., Anguelov D., Erhan D., Vanhoucke V., Rabinovich A., Going deeper with convolutions, 2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)., pp. 1-9, (2015)"
self-supervised heterogeneous graph neural network with co-contrastive learning,"Wang X., Liu N., Han H., Shi C., Self-Supervised Heterogeneous Graph Neural Network with Co-Contrastive Learning. Arxiv Preprint Arxiv, 2105, (2021)"
keygraph: automatic indexing by co-occurrence graph based on building construction metaphor[c],"Ohsawa Y., Benson N.E., Yachida M., KeyGraph: Automatic indexing by co-occurrence graph based on building construction metaphor[C], Proceedings IEEE International Forum on Research and Technology Advances in Digital Libraries-ADL'98. IEEE, pp. 12-18, (1998)"
simplifying graph convolutional networks,"Wu F., Zhang T., De Souza A.H., Fifty C., Yu T., Weinberger K.Q., Simplifying graph convolutional networks, 36th Int. Conf. Mach. Learn. Icml 2019, pp. 11884-11894, (2019)"
generalized cross entropy loss for training deep neural networks with noisy labels,"Zhang Z., Sabuncu M., Generalized cross entropy loss for training deep neural networks with noisy labels, Proceedings of the Advances in Neural Information Processing Systems, pp. 8778-8788, (2018)"
diffusion-convolutional neural networks,"Atwood J., Towsley D., Diffusion-convolutional neural networks, Advances in neural information processing systems, 29, (2016)"
towards fine-grained reasoning for fake news detection,"Jin Y., Wang X., Yang R., Sun Y., Wang W., Liao H., Xie X., Towards fine-grained reasoning for fake news detection, AAAI, 36, pp. 5746-5754, (2022)"
gated graph neural attention networks for abstractive summarization,"Liang Z., Du J., Shao Y., Ji H., Gated graph neural attention networks for abstractive summarization, Neurocomputing, 431, pp. 128-136, (2021)"
2015b) gated graph sequence neural networks,"Li Y., Tarlow D., Brockschmidt M., Zemel R., 2015b) Gated graph sequence neural networks, Arxiv, 1511"
hyperbolic geometry of complex networks,"Krioukov D., Papadopoulos F., Kitsak M., Vahdat A., Boguna M., Hyperbolic Geometry of Complex Networks, Phys. Rev. E Stat. Nonlinear Soft Matter Phys, 82, (2010)"
generalization and representational limits of graph neural networks,"Garg V.K., Jegelka S., Jaakkola T.S., Generalization and representational limits of graph neural networks, ICML, Proceedings of Machine Learning Research, PMLR, 119, pp. 3419-3430, (2020)"
graph neural networks for mapping variables between programs-extended version,"Orvalho P., Piepenbrock J., Janota M., Manquinho V., Graph Neural Networks For Mapping Variables between Programs-Extended Version, (2023)"
measuring and relieving the over-smoothing problem for graph neural networks from the topological view,"Chen D., Lin Y., Li W., Li P., Zhou J., Sun X., Measuring and relieving the over-smoothing problem for graph neural networks from the topological view, Proceedings of the 34th AAAI Conference on Artificial Intelligence, the 32nd Innovative Applications of Artificial Intelligence Conference, the 10th AAAI Symposium on Educational Advances in Artificial Intelligence, pp. 3438-3445, (2020)"
matching node embeddings for graph similarity,"Nikolentzos G., Meladianos P., Vazirgiannis M., Matching node embeddings for graph similarity, (2017)"
revisiting small batch training for deep neural networks,"Masters D., Luschi C., Revisiting small batch training for deep neural networks, (2018)"
graphcrop: subgraph cropping for graph classification,"Wang Y., Wang W., Liang Y., Cai Y., Hooi B., Graphcrop: Subgraph cropping for graph classification, Corr Abs/2009, (2020)"
convolutional networks for images,"Le Cun Y., Bengio Y., Convolutional Networks for Images, Speech, and Time Series, pp. 255-258, (1998)"
biased edge dropout for enhancing fairness in graph representation learning,"Spinelli I., Scardapane S., Hussain A., Uncini A., Biased Edge Dropout for Enhancing Fairness in Graph Representation Learning, (2021)"
long short-termmemory,"Hochreiter S., Schmidhuber J., Long short-termmemory, Neural Computation, 9, 8, pp. 1735-1780, (1997)"
contrastive multi-view representation learning on graphs,"Hassani K., Khasahmadi A.H., Contrastive multi-view representation learning on graphs, International Conference on Machine Learning, pp. 4116-4126, (2020)"
metapath2vec: scalable representation learning for heterogeneous networks,"Dong Y., Chawla N.V., Swami A., metapath2vec: Scalable representation learning for heterogeneous networks, the 23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, pp. 135-144, (2017)"
augmentation-free graph contrastive learning,"Wang H., Zhang J., Zhu Q., Huang W., Augmentation-free graph contrastive learning, (2022)"
relation-aware entity alignment for heterogeneous knowledge graphs,"Wu Y., Liu X., Feng Y., Wang Z., Yan R., Zhao D., Relation-aware entity alignment for heterogeneous knowledge graphs, Proceedings of the 28th International Joint Conference on Artificial Intelligence, pp. 5278-5284, (2019)"
siamese neural networks for one-shot image recognition,"Koch G., Zemel R., Salakhutdinov R., Siamese neural networks for one-shot image recognition, ICML Deep Learning Workshop, 2, (2015)"
dynamic network embedding: an extended approach for skip-gram based network embedding,"Du L., Wang Y., Song G., Lu Z., Wang J., Dynamic Network Embedding: An Extended Approach for Skip-gram based Network Embedding, IJCAI, pp. 2086-2092, (2018)"
shne: representation learning for semantic-associated heterogeneous networks,"Zhang C., Swami A., Chawla N.V., Shne: Representation learning for semantic-associated heterogeneous networks, WSDM, (2019)"
graph embedding techniques,"Goyal P., Ferrara E., Graph embedding techniques, applications, and performance: a survey, Know Based Sys, 151, pp. 78-94, (2018)"
hyte: hyperplane-based temporally aware knowledge graph embedding,"Dasgupta S.S., Ray S.N., Talukdar P., Hyte: Hyperplane-based temporally aware knowledge graph embedding, Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pp. 2001-2011, (2018)"
ra-gcn: relational aggregation graph convolutional network for knowledge graph completion,"Tian A., Zhang C., Rang M., Yang X., Zhan Z., RA-GCN: Relational aggregation graph convolutional network for knowledge graph completion, International Conference on Machine Learning and Computing. ACM, pp. 580-586, (2020)"
using recurrent neural networks for decompilation,"Katz D.S., Ruchti J., Schulte E., Using recurrent neural networks for decompilation, In: 2018 IEEE 25Th International Conference on Software Analysis, Evolution and Reengineering (SANER), pp. 346-356, (2018)"
graph convolutional neural networks for web-scale recommender systems,"Ying R., He R., Chen K., Eksombatchai P., Hamilton W.L., Leskovec J., Graph convolutional neural networks for web-scale recommender systems, KDD, pp. 974-983, (2018)"
